data_source_id,process_data_month,geography_name,product_name,category_type_name,disease_state_name,brand_name,channel_name,outlet_name,campaign_name,cost,planned_impressions,planned_clicks,planned_ctr,historical_avg_ctr,historical_conversion_rate,budget_utilization,seasonality_index,audience_reach_score,engagement_expectation,roi_category
DS044,2025-09,USA,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Google,Awareness Drive,34513.0,483022.0,11145.0,0.0230740048209516,0.09196686006786825,0.04991928348511503,0.8834885757729178,0.8926031260678955,0.7772047970865246,0.016562829511726797,High
DS194,2025-02,Brazil,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,Twitter,Therapy Promotion,59717.0,259763.0,11401.0,0.04389375454807545,0.027561251525563702,0.03196523981467318,0.8333206116219476,1.1004106774453313,0.9879840583079007,0.04716113483754398,Low
DS044,2025-05,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,Instagram,Disease Education,41040.0,229914.0,13569.0,0.059020047712155604,0.03295315157652494,0.020134398907341363,0.9000961549170073,1.0264623127222585,0.7925000312512696,0.022600520277274577,Medium
DS195,2025-05,USA,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,Facebook,Patient Support,52284.0,568778.0,18453.0,0.032443582960330945,0.05269610329670746,0.030612663202397722,0.7411804249085763,1.029406531110738,0.662684918295213,0.05070633674362614,High
DS042,2025-04,UK,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,LinkedIn,Disease Education,26062.0,353876.0,28100.0,0.07940653482519096,0.09880125426181124,0.033452439399997494,0.6135829048069864,0.9584590152179373,0.9686466400254445,0.027298395542560555,High
DS045,2025-10,India,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,YouTube,Patient Support,28227.0,432282.0,31606.0,0.07311592753296234,0.06952775866714082,0.010868045763776571,0.9481574176210377,1.1359137970780468,0.5244249337547581,0.01751706751467952,Low
DS178,2025-08,India,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,YouTube,Awareness Drive,29960.0,130986.0,3921.0,0.029940433877457446,0.0411604071891879,0.015795944534644002,0.6416715355037993,0.9201261693855707,0.9995893731677202,0.01565976479570009,Low
DS068,2025-06,France,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,YouTube,Patient Support,54477.0,298637.0,19328.0,0.06472074178447115,0.08015469398832366,0.010345439277553247,0.8607401835197861,1.052294751746841,0.7588273409449386,0.03275251368422555,Low
DS048,2025-02,Germany,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,Facebook,Patient Support,47495.0,186581.0,10160.0,0.05445594816361152,0.08353827204683299,0.03224814510764402,0.7117368656622507,0.9055316146737612,0.6189192704687272,0.06877789770662858,Medium
DS158,2025-02,India,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,LinkedIn,Patient Support,48783.0,97455.0,4095.0,0.04202348729184177,0.06833227765322895,0.03919371441271965,0.6981853032077764,0.9465095516336759,0.5528880352749852,0.06926081669841,Low
DS063,2025-06,France,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Instagram,Patient Support,11871.0,460689.0,12136.0,0.026343873082967918,0.0680593802665961,0.03224475943106298,0.868484025228125,0.9484362561662915,0.6957944029756533,0.042734505391495065,High
DS077,2025-08,India,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,YouTube,Awareness Drive,37668.0,585225.0,44109.0,0.07537133288586163,0.050987616058342386,0.03958289709049207,0.819533888110751,0.8944034377313527,0.5338988949180432,0.024753934640809928,High
DS178,2025-01,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,YouTube,Therapy Promotion,56297.0,89060.0,2061.0,0.02315054996474364,0.08203574960440511,0.04618652678927718,0.9056493391860533,1.1301408851327905,0.7978108389153856,0.06326478027488519,Low
DS169,2025-01,UK,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,YouTube,Awareness Drive,32546.0,227687.0,9805.0,0.043063900516963766,0.026523061877000743,0.04979576487582607,,0.8195127270394877,0.7053267987083328,0.017287811277605918,High
DS176,2025-07,France,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,YouTube,Patient Support,56283.0,112030.0,7791.0,0.06954866797454648,0.034128431160356076,0.015552590270007398,0.8597172520191545,1.163724054323934,0.5572682274799925,0.04535523793989533,Low
DS101,2025-05,USA,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Facebook,Awareness Drive,67039.7,592139.0,39432.0,0.06659349708056195,0.08065012257596439,0.022302463667224784,0.7314312311201607,0.8878725802292542,0.9069198380180763,0.05482040811770683,High
DS147,2025-06,USA,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,Instagram,Early Diagnosis,29076.0,275806.0,6811.0,0.02469498120480179,0.08821160498277476,0.049753068103078446,0.782010517082024,1.0047056022302285,0.5392547196004825,0.03298104585323786,Low
DS109,2025-02,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,Instagram,Awareness Drive,17361.0,363703.0,21686.0,0.0596258905496158,0.08257465281975372,0.015133282023923571,0.7667707526970715,0.8766211209228923,0.930094489142069,0.019142342515468036,High
DS053,2025-04,France,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,Facebook,Disease Education,11605.0,122820.0,2831.0,0.02305678642478201,0.02039652734873698,0.04265619131970969,0.7205853417932426,1.1658328669183953,0.6083717866347733,0.06166927696759523,High
DS067,2025-05,Canada,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,Google,Patient Support,16306.0,360385.0,28249.0,0.07838773274873846,0.03849573234650259,0.015320519363001646,0.9428218609891981,0.8471203167045916,0.5487280542897517,0.029405508051372146,High
DS052,2025-02,Germany,Venetoclax,Oncology,Leukemia,Venclexta,Display,Google,Awareness Drive,42434.6,277684.0,13431.0,0.04836891914065425,0.051263696873731335,0.012529769657080702,0.7975386391843371,0.8972460116353712,0.5266237323128258,0.029822813826246117,Low
DS192,2025-04,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,YouTube,Therapy Promotion,11820.0,58632.0,2944.0,0.05022014388278459,0.08339431979168702,0.020705341745569986,0.7486116261880011,1.0755801554553626,0.9964722601157557,0.06425018544678728,Low
DS134,2025-06,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,YouTube,Patient Support,16862.0,199316.0,11189.0,0.05613786137229777,0.05091993802604566,0.02120753422964243,0.8822695611206739,1.1487893651522785,0.6440121530253242,0.052413497064333237,High
DS065,2025-10,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,Google,Therapy Promotion,28274.0,406841.0,16771.0,0.04122259599914147,0.05007386859620479,0.040910083458331664,0.8322525404676178,0.9606350341877283,0.8180274807060821,0.053994003874056666,High
DS018,2025-08,UK,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,LinkedIn,Disease Education,26272.0,62984.0,1790.0,0.028431054308384867,0.05110713864981558,0.035232486666336625,0.8361901889774175,1.1122532338424855,0.5234547908729383,0.05230307012645689,Low
DS113,2025-01,India,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,Instagram,Early Diagnosis,38842.0,333265.0,25886.0,0.07767527112603889,0.02810761049091381,0.01692398631621219,0.8896488280582833,1.0004849795882824,0.882560901732943,0.0618135007017334,Medium
DS179,2025-03,India,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,LinkedIn,Patient Support,38020.0,248727.0,5748.0,0.0231122258426396,0.06593489018180096,0.048355132764738316,0.6058524718020893,0.8961031953689819,0.65803389498206,0.05595033327345854,Low
DS114,2025-05,UK,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,YouTube,Patient Support,49312.0,567602.0,17412.0,0.030677443614485243,0.056122308475134886,0.04790388804913468,0.6989332805740832,0.8088658194159443,0.7450249124637061,0.02343587176241279,High
DS057,2025-05,UK,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,Instagram,Disease Education,26650.0,160997.0,8158.0,0.050673194938676586,0.07160234759067262,0.03664609583309631,0.9282137986420275,1.0751707235913652,0.9880860758957908,0.03737267518536203,High
DS100,2025-10,UK,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,Instagram,Early Diagnosis,42968.0,197267.0,12017.0,0.060920209050059765,0.028463379583322908,0.04831983284224911,0.963654514851171,0.8944880507325818,0.9019970955719206,0.0345637858898392,Medium
DS076,2025-09,UK,Elagolix,Women's Health,Endometriosis,Orilissa,Search,YouTube,Patient Support,16653.0,374947.0,16158.0,0.04309500226611833,0.09422778494752425,0.012187920074512708,0.9050266511547385,0.9346123768462733,0.7436984727828553,0.060144993160847385,Medium
DS108,2025-09,Brazil,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,Twitter,Therapy Promotion,34916.0,543438.0,23586.0,0.04340225887563741,0.08750372548847048,0.030501916736710523,0.9448834287051759,1.06512962700808,0.7543580703083841,0.02875231798001973,High
DS045,2025-04,Brazil,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,Facebook,Awareness Drive,34569.0,549967.0,43090.0,0.07835050242298268,0.09492289672298646,0.044575269752602405,,0.8626239099472015,0.733465294971552,0.053674167152659914,High
DS001,2025-10,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,Twitter,Early Diagnosis,46142.0,447593.0,17132.0,0.03827790933777403,0.0714748283151481,0.033740285610348,0.9675746805974745,1.1064972536836857,0.7701824362869634,0.06565395051037927,High
DS124,2025-05,USA,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,Twitter,Early Diagnosis,11163.0,249533.0,18752.0,0.07515169153697217,0.025408162502328368,0.03335278671787111,0.7873570364684197,0.996216953385869,0.7299553018101015,0.06024800136534046,High
DS061,2025-06,France,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,Facebook,Disease Education,50079.0,499247.0,34125.0,0.06835348421365732,0.09659569993717469,0.02157066096675994,0.644794223061013,1.1814208572740013,0.8702755105794764,0.06346854569484578,High
DS200,2025-04,Germany,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,Google,Therapy Promotion,28872.0,357893.0,27133.0,0.07581438236511354,0.056764195768699705,0.03688381175636986,0.8819195179239375,1.134845537024263,0.9875894955556672,0.030093959985997044,High
DS013,2025-05,Germany,Elagolix,Women's Health,Endometriosis,Orilissa,Email,Twitter,Awareness Drive,45176.0,438077.0,31275.0,0.07139225141219538,0.04341438975205032,0.01198451181390836,0.9461081891276586,1.0039637711369762,0.9191566022748239,0.043268917585934805,Low
DS076,2025-04,Germany,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,Google,Patient Support,34017.0,571755.0,26106.0,0.04565987820277882,0.031321890731322945,0.031209379632514148,0.9203642788643288,1.1899201144720926,0.7636792490420741,0.01777305766259442,High
DS118,2025-01,Germany,Elagolix,Women's Health,Endometriosis,Orilissa,Email,Facebook,Disease Education,23180.0,538878.0,24488.0,0.04544415780985936,0.06469096443480486,0.015883580733192,0.758329941446914,0.9497114629027417,0.8681972603264041,0.052384570838083934,High
DS193,2025-08,France,Elagolix,Women's Health,Endometriosis,Orilissa,Display,YouTube,Early Diagnosis,37487.0,166581.0,6475.0,0.0388728277876084,0.08265797305882651,0.02987990574134506,0.6773972842516314,1.0989645873308507,0.5662656978596146,0.020689199874767753,Low
DS107,2025-08,USA,Elagolix,Women's Health,Endometriosis,Orilissa,Email,Instagram,Therapy Promotion,33083.0,587583.0,14201.0,0.02417020147626754,0.03950872498352832,0.04058330382901056,0.8566808483680133,0.9227298075973016,0.9680132184498216,0.022663974126993024,High
DS142,2025-02,UK,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Twitter,Awareness Drive,29382.0,150165.0,9224.0,0.06142764652749104,0.04499929066294883,0.039432790761857045,0.820181821372531,1.023762495417366,0.6838023393928563,0.017007102480408195,High
DS133,2025-06,France,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,Facebook,Patient Support,34181.0,190965.0,12129.0,0.06351496157263586,0.035399229527862695,0.04335945367724223,0.6162783420404262,1.1029445906143878,0.6054350172241106,0.03923567619906935,Medium
DS116,2025-08,Canada,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,Facebook,Disease Education,27717.0,244174.0,19187.0,0.0785823027289289,0.08882907407438287,0.03231616354713447,0.7454811721928305,0.9929857796655839,0.9209130840952722,0.06120127660903842,High
DS079,2025-06,India,Elagolix,Women's Health,Endometriosis,Orilissa,Email,Twitter,Disease Education,55427.0,292399.0,13624.0,0.04659580624563511,0.07100653368910435,0.03116385132174517,0.738662233246819,0.8577688404232212,0.9016971153381388,0.015426501263744181,Low
DS099,2025-01,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,YouTube,Therapy Promotion,31750.0,511911.0,10280.0,0.020081715346310387,0.09513352918603249,0.028190339643336657,0.6408490500607278,1.069664546896475,0.9479282128606109,0.0362843690108572,Low
DS009,2025-06,India,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,YouTube,Early Diagnosis,43784.0,292168.0,10062.0,0.0344420494227803,0.08563595655381505,0.021809484373887064,0.770535039996064,0.9127063473989043,0.7230058742170612,0.01030534194569695,Low
DS109,2025-10,Brazil,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Facebook,Therapy Promotion,51936.0,95610.0,5568.0,0.05824168347055453,0.06670284947763942,0.021721273183691877,0.9789617263742982,0.9567879294964398,0.6084469706195289,0.04327077638007924,Low
DS124,2025-08,Canada,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,YouTube,Therapy Promotion,11524.0,164012.0,6719.0,0.04097162780598283,0.08552364636956325,0.011051796527809228,0.6809163284554729,0.8621152249899545,0.868915342128035,0.02872520504097798,Low
DS180,2025-02,Brazil,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Twitter,Patient Support,54550.0,147139.0,8311.0,0.05648693466800951,0.045457657949884656,0.01747679741033224,0.9267059969671035,0.9649000494386268,0.7858147986050548,0.011985030626772527,Low
DS108,2025-07,France,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,Facebook,Disease Education,47761.0,124343.0,5956.0,0.04790386603477871,,0.048869318400954084,0.9959472218033688,0.9642338625295165,0.5743919917649685,0.06463657297857431,Low
DS005,2025-09,Germany,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Google,Patient Support,42599.0,237871.0,10499.0,0.04413981245399474,0.027979467778304706,0.015907004744375102,0.7101686512966259,0.8195635312997804,0.5965161398730823,0.03453658159996807,Low
DS129,2025-06,Canada,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,YouTube,Therapy Promotion,51606.0,190027.0,10180.0,0.05357278812468645,0.03955902964478705,0.03525057344043373,0.7124677125808189,0.8352096116760908,0.7525258149217797,0.04386914417728867,Medium
DS193,2025-04,Brazil,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,Google,Patient Support,35094.0,169158.0,7903.0,0.04672182988657808,0.058531958178492494,0.016314297059943535,0.9490790760430265,1.0770528946572275,0.7156804937619551,0.06267828979876566,Low
DS179,2025-09,Canada,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,YouTube,Awareness Drive,59595.0,527036.0,11414.0,0.021657697961378092,0.06653841976786112,0.01871775440704944,0.9379712334131969,0.9863655442070354,0.9188548731970636,0.04333631340773177,Low
DS190,2025-06,France,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Facebook,Early Diagnosis,42068.0,173869.0,7083.0,0.040739275937703476,0.04746698896119518,0.04777203279599265,0.9658298145304819,1.019398936442089,0.683279392636323,0.06196009181552803,Medium
DS147,2025-03,USA,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,Facebook,Early Diagnosis,58723.0,353358.0,23332.0,0.0660310400900957,0.09295023324645865,0.02862428467842993,0.8104540848960394,0.9321371623731142,0.5273478363875876,0.04914887187890321,High
DS166,2025-09,Germany,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,LinkedIn,Therapy Promotion,32084.0,286309.0,22692.0,0.07925859913952377,0.062461128920915016,0.03276798208555886,0.9344667261081914,0.9971221023152361,0.7033600034165348,0.04688521547047234,High
DS175,2025-08,India,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,Instagram,Patient Support,23181.0,549642.0,13641.0,0.02481950745339379,0.05416928677585438,0.023596485297362378,0.7353061788840389,1.0642697007381294,0.8845114372391256,0.03135991133531563,Low
DS016,2025-02,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,YouTube,Patient Support,54838.0,282076.0,18973.0,0.06726314452847999,0.0715658361056047,0.01152005391102498,0.7919718094980841,1.196386025457017,0.6765637638404411,0.036443008083671666,Low
DS149,2025-10,USA,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,Twitter,Disease Education,52447.0,190231.0,7251.0,0.03811832826451077,0.06318977934821624,0.019935634177412627,0.7043975261632912,1.1029035100578082,0.671273632254545,0.013083980376346711,Low
DS138,2025-03,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,YouTube,Early Diagnosis,24741.0,139109.0,3354.0,0.024114636910827457,,0.03230294747020352,0.8660285034749486,0.8223548267174661,0.8806995586592199,0.0176667048826292,Low
DS197,2025-04,France,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,Facebook,Therapy Promotion,15974.0,361859.0,17938.0,0.049572078730304905,0.0939333565784069,0.016762931286588855,0.9966655855513508,1.0867276180042986,0.5491889568096213,0.04219549024829011,High
DS189,2025-01,Brazil,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,LinkedIn,Early Diagnosis,53675.0,459484.0,20877.0,0.04543696393654881,0.039851428477004375,0.019529179735103666,0.9707801485849001,0.8938963002732022,0.9812025170266134,0.02261355307855239,Medium
DS044,2025-07,Brazil,Venetoclax,Oncology,Leukemia,Venclexta,Search,Facebook,Patient Support,38902.0,182797.0,4800.0,0.026261100519920838,0.04858634075376566,0.043700728573010515,0.9167591754991807,1.1366004080285035,0.9570537953874765,0.06466424731898196,Low
DS184,2025-10,Brazil,Elagolix,Women's Health,Endometriosis,Orilissa,Search,Facebook,Patient Support,48856.0,160942.0,10251.0,0.063694011425787,0.06682383103523866,0.03797293580373427,0.8839706266781611,1.105334352117193,0.53359461570996,0.03476988518697328,Low
DS084,2025-05,Canada,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,Facebook,Early Diagnosis,11699.0,105830.0,5593.0,0.05285202611055925,0.09454454756747097,0.02063974832847645,0.6237750390321813,1.0175462533210837,0.7608065105204458,0.02870243319963759,High
DS092,2025-10,Brazil,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,Facebook,Therapy Promotion,28723.0,158838.0,5656.0,0.03561301471224458,0.02015296093255654,0.04951396549939884,0.7926451346836139,1.1428761973984725,0.9200336198255676,0.05873670199985016,High
DS154,2025-03,India,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,LinkedIn,Therapy Promotion,37987.0,120126.0,5049.0,0.042036333743090626,0.05267095346141629,0.020228207834030697,0.7792340303610323,1.1946000811245638,0.7866203311267969,0.05986586497117393,Low
DS049,2025-01,UK,Venetoclax,Oncology,Leukemia,Venclexta,Search,Google,Patient Support,51379.0,523087.0,23316.0,0.04457439631812567,0.058933528620150805,0.040625312595964636,,0.9349132943297824,0.7638694449709507,0.04884689334205146,High
DS144,2025-09,Canada,Venetoclax,Oncology,Leukemia,Venclexta,Search,Facebook,Patient Support,25218.0,282865.0,20520.0,0.07254646277420147,0.04371222630932933,0.030317849239961933,0.6923362452988977,1.0058015675613339,0.8416661724116424,0.01513126556757927,High
DS178,2025-02,Germany,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,YouTube,Therapy Promotion,34427.0,562672.0,44662.0,,0.022047320579960256,0.043259934043929284,,0.853141004816013,0.6676528175417034,0.06308777218265037,High
DS129,2025-01,Germany,Elagolix,Women's Health,Endometriosis,Orilissa,Email,Twitter,Early Diagnosis,50229.0,405635.0,32366.0,0.07979309505512838,0.09889424899361973,0.019452047827405165,0.735378221464981,0.9098628001311806,0.5998397756686873,0.019008160792984993,High
DS170,2025-04,Canada,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,Twitter,Disease Education,15257.0,152299.0,10656.0,0.06997093701630695,0.05597516295879759,0.049488953764182754,0.609314128266775,0.9521261484990573,0.5902375261525554,0.04333657161964321,High
DS149,2025-01,India,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,LinkedIn,Patient Support,21344.0,178526.0,8323.0,0.046622152124740635,0.0846831674341426,0.044756744466828466,0.8627801697292086,1.0533552629786243,0.5550911919063684,,High
DS168,2025-09,India,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,Instagram,Therapy Promotion,54044.9,415050.0,24884.0,0.05995564643805086,0.05991011299840697,0.04152241783851636,0.7250912464269178,1.0022380061836151,0.6297616614885673,0.06606843581479789,High
DS199,2025-01,India,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,LinkedIn,Patient Support,12509.0,380352.0,13831.0,0.03636593955260174,0.02663215712992481,0.011112639823909337,0.8103687304282684,0.9348491690102421,0.9818867276301533,0.020279883781689052,Low
DS106,2025-05,India,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,Instagram,Awareness Drive,15797.0,279673.0,7003.0,0.025040885160954617,0.02638866363146115,0.04326010876970786,0.851849733682337,0.9116508236441643,0.8785877190209235,0.018144118454996083,High
DS132,2025-09,India,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,YouTube,Patient Support,14379.0,553386.0,33201.0,0.05999640664843241,0.07260809151401186,0.03992695171912355,0.6435114920930455,1.1779609099020687,0.7755792069553225,,High
DS103,2025-03,Brazil,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,LinkedIn,Patient Support,38190.0,385455.0,12804.0,0.033217915509034496,0.09448790575247434,0.03946485157520246,0.6075602909325669,0.8959372594953353,0.7064900727357232,0.044969347330345286,High
DS167,2025-05,France,Venetoclax,Oncology,Leukemia,Venclexta,Display,Facebook,Awareness Drive,47655.0,72829.0,3549.0,0.048732797877505646,0.023379688767025064,0.02228745926469529,0.9215349373850045,1.1776209408431721,0.6210333303422617,0.011285508930091647,Low
DS118,2025-03,Brazil,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,LinkedIn,Patient Support,32826.0,438487.0,19263.0,,0.03836444781654664,0.043139215943347846,0.699355714722492,0.8218939916174155,0.7823052542320055,0.029040924772589884,High
DS165,2025-08,Canada,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,Facebook,Therapy Promotion,18061.0,312512.0,17419.0,0.05574109850807825,0.08770944427660586,0.02251516084583309,0.8092825307874529,0.8033918884102031,0.8437181998883966,0.021723127876890506,High
DS139,2025-01,Germany,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,Twitter,Disease Education,10594.0,463222.0,28778.0,0.06212754345680202,0.06574514652778721,0.028293395467147084,0.9062190598511879,0.9512230513906615,0.9935863539707182,0.06686695049325174,High
DS099,2025-02,USA,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,YouTube,Patient Support,19872.0,153154.0,8406.0,0.05488821327187869,0.04181241312247409,0.04542557213526271,0.7884100152779884,1.014457444751868,0.9322837323034678,0.05783671047516,High
DS004,2025-09,India,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Search,Facebook,Patient Support,52969.0,361152.0,10735.0,0.029725592120783677,0.047127668259172514,0.02221163319326255,0.6153242197031721,0.9728260559619452,0.5529251684349892,0.023253383168541922,Low
DS160,2025-02,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,YouTube,Patient Support,37935.0,342569.0,14517.0,0.04237718334960587,0.034834826741109416,0.044651204256297455,0.9614759129439545,1.007471206877945,0.9606373586245188,0.03788733775169625,High
DS173,2025-05,UK,Venetoclax,Oncology,Leukemia,Venclexta,Search,Google,Disease Education,56268.0,373068.0,10334.0,0.027702668368009983,0.06981250664158446,0.022836207878810324,0.8593236013079493,1.0031904492976547,0.6665062873855031,0.02312078796990159,Low
DS098,2025-03,Canada,Venetoclax,Oncology,Leukemia,Venclexta,Display,LinkedIn,Therapy Promotion,33683.0,355021.0,18634.0,0.05248704879056067,0.032567573825183126,0.02054116184425022,0.9820580973966396,0.8903763175170194,0.5284024002539374,,Low
DS002,2025-02,USA,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,Twitter,Patient Support,14415.0,311389.0,23354.0,0.07500031454823079,0.04887472259138621,0.02675317517610931,0.9044526214312452,1.11753342629935,0.5420448258933472,0.05224420207402026,High
DS077,2025-03,Canada,Venetoclax,Oncology,Leukemia,Venclexta,Search,YouTube,Disease Education,17556.0,316827.0,15281.0,0.048232971449957265,0.030226485347889173,0.010937261955561172,0.6552801173392039,1.1429708527932778,0.8779270974261297,0.05793357429147601,High
DS005,2025-10,India,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,YouTube,Early Diagnosis,44452.0,131120.0,9496.0,0.07242946660769065,0.08885754786873393,0.016126756619181067,0.7004276534374582,1.000930121971029,0.6793696470080135,0.017900138096797795,Low
DS064,2025-01,USA,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,LinkedIn,Therapy Promotion,55830.0,319929.0,13058.0,0.04081560532979217,0.05351312546367691,0.01025605687429188,0.8877659519160794,0.9654200262181519,0.5515700314475805,0.06811340429828032,Low
DS104,2025-01,USA,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Twitter,Therapy Promotion,17954.0,90302.0,2614.0,0.028948293053448287,0.041587910775070125,0.029309295623636412,0.6084558964195224,1.1062890414187472,0.5984574385928322,0.061996675437134226,Low
DS001,2025-03,France,Venetoclax,Oncology,Leukemia,Venclexta,Search,YouTube,Early Diagnosis,70908.5,220185.0,12615.0,0.05729639585522492,0.02803093415948931,0.01724047652508849,0.845313348286878,1.0632750849850556,0.5129501141051381,0.042422041726902296,Low
DS035,2025-05,India,Venetoclax,Oncology,Leukemia,Venclexta,Display,Instagram,Therapy Promotion,54689.0,88983.0,6153.0,0.0691496761500118,0.03957104344756082,0.019299518142242914,0.7545787548595738,0.8292532274674189,0.6686967346759317,0.034376324712032065,Low
DS066,2025-09,France,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,Google,Early Diagnosis,35281.0,510511.0,11222.0,0.021982120233852764,0.0987921948940029,0.04299786831484758,0.8537603778986704,0.8243021092359921,0.5374349806863903,0.04269841784744139,High
DS174,2025-01,USA,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,LinkedIn,Disease Education,54953.0,255947.0,17715.0,0.06921735562621864,0.040885636974201826,0.0420067568355392,0.7405013524811367,0.9940312400185256,0.5939788588532942,,Medium
DS038,2025-02,UK,Elagolix,Women's Health,Endometriosis,Orilissa,Email,YouTube,Patient Support,57448.0,104653.0,8014.0,0.0765789254912587,0.04655066567948529,0.0246534576964786,0.6334198708763419,1.0565971118298847,0.7762253628174351,0.012420745523942067,Low
DS133,2025-06,UK,Elagolix,Women's Health,Endometriosis,Orilissa,Email,YouTube,Patient Support,16156.0,218476.0,11523.0,0.05274404517023852,0.05620640279214059,0.0450454861812831,0.7594787276272557,1.0621772500938247,0.8076811282004632,0.03232966598911071,High
DS051,2025-03,USA,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,YouTube,Therapy Promotion,42028.0,114770.0,6279.0,0.05471079117709468,0.02662503708760635,0.011256879095557823,0.6431396254335637,1.0365963413181796,0.5309358024522307,0.04408843580992249,Low
